,Title,Artist
3386,Ass Drop,Wiz Khalifa
3387,Rich,Kirko Bangz
3388,You & I (Nobody In The World),John Legend
3389,Often,The Weeknd
3390,She Came To Give It To You,Usher
3391,Promises,Wiz Khalifa
3392,Recognize,PARTYNEXTDOOR
3393,Errrbody,Yo Gotti
3394,She Twerkin,Ca$h Out
3395,She Knows,Ne-Yo
3396,Drunk Texting,Chris Brown
3397,Songs On 12 Play,Chris Brown
3398,Shell Shocked,"Juicy J, Wiz Khalifa"
3399,I Mean It,G-Eazy
3400,Black Widow,Iggy Azalea
3401,Don't Tell 'Em,Jeremih
3402,Hot Boy,Bob
3403,Anaconda,Nicki Minaj
3404,Lifestyle,Rich Gang
3405,New Flame,Chris Brown
3406,Fancy,Iggy Azalea
3407,0 To 100 / The Catch Up,Drake
3408,Happy,Pharrell Williams
3409,2 On,Tinashe
3410,No Type,Rae Sremmurd
3411,I Don't F**k With You,Big Sean
3412,No Flex Zone,Rae Sremmurd
3413,i,Kendrick Lamar
3414,About The Money,T.I.
3415,Hold You Down,DJ Khaled
3416,"Touchin, Lovin",Trey Songz
3417,No Mediocre,T.I.
3418,Tuesday,I LOVE MAKONNEN
3419,Studio,ScHoolboy Q
3420,Wiggle,Jason Derulo
3421,***Flawless,Beyonce
3422,Handsome And Wealthy,Migos
3423,You And Your Friends,Wiz Khalifa
3424,No Love,August Alsina
3425,Fight Night,Migos
3426,U Guessed It,OG Maco
3427,Hookah,Tyga
3428,Bob,Bitch'
3429,Often,The Weeknd
3430,Body Language,Kid Ink
3431,24 Hours,TeeFLii
3432,Errrbody,Yo Gotti
3433,Made Me,Snootie Wild
3434,That's Me Right There,Jasmine V
3435,Rich,Kirko Bangz
3436,Foreign,Trey Songz
3437,Recognize,PARTYNEXTDOOR
3438,You & I (Nobody In The World),John Legend
3439,Ass Drop,Wiz Khalifa
3440,Don't Panic,French Montana
3441,I Mean It,G-Eazy
3442,Try Me,DeJ Loaf
3443,Low,Juicy J
3444,She Knows,Ne-Yo
3445,Pretend,Tinashe
3446,Guts Over Fear,Eminem
3447,Seen It All,Jeezy
3448,Multiply,A$AP Rocky
3449,Maybe,Teyana Taylor
3450,I Don't F**k With You,Big Sean
3451,Tuesday,I LOVE MAKONNEN
3452,Hot Boy,Bob
3453,No Type,Rae Sremmurd
3454,Don't Tell 'Em,Jeremih
3455,Black Widow,Iggy Azalea
3456,Lifestyle,Rich Gang
3457,Only,Nicki Minaj
3458,Beg For It,Iggy Azalea
3459,New Flame,Chris Brown
3460,Hold You Down,DJ Khaled
3461,"Touchin, Lovin",Trey Songz
3462,Try Me,DeJ Loaf
3463,Anaconda,Nicki Minaj
3464,About The Money,T.I.
3465,0 To 100 / The Catch Up,Drake
3466,No Flex Zone,Rae Sremmurd
3467,i,Kendrick Lamar
3468,Bed Of Lies,Nicki Minaj
3469,No Love,August Alsina
3470,CoCo,O.T. Genasis
3471,Often,The Weeknd
3472,Body Language,Kid Ink
3473,No Mediocre,T.I.
3474,I Don't Mind,Usher
3475,G.D.F.R.,Flo Rida
3476,You And Your Friends,Wiz Khalifa
3477,She Knows,Ne-Yo
3478,Handsome And Wealthy,Migos
3479,Bob,Bitch'
3480,Made Me,Snootie Wild
3481,FYM,Meek Mill
3482,The Body,Wale
3483,***Flawless,Beyonce
3484,Maybe,Teyana Taylor
3485,Let Me Know,Tamar Braxton
3486,Not For Long,B.o.B
3487,Errrbody,Yo Gotti
3488,U Guessed It,OG Maco
3489,Pretend,Tinashe
3490,"He Ain't Heavy, He's My Brother",Damien
3491,Detroit Vs. Everybody,"Eminem, Royce Da 5'9"", Big Sean, Danny Brown, DeJ Loaf"
3492,Ass Drop,Wiz Khalifa
3493,Guts Over Fear,Eminem
3494,DnF,P Reign
3495,I Don't Get Tired (#IDGT),Kevin Gates
3496,You & I (Nobody In The World),John Legend
3497,Recognize,PARTYNEXTDOOR
3498,Don't Panic,French Montana
3499,Whole Damn Year,Mary J. Blige
3500,Diamonds,Rihanna
3501,Thrift Shop,Macklemore
3502,Girl On Fire,Alicia Keys
3503,Swimming Pools (Drank),Kendrick Lamar
3504,Clique,"Kanye West, Jay-Z, Big Sean"
3505,F**kin Problems,A$AP Rocky
3506,Adorn,Miguel
3507,I'm Different,2 Chainz
3508,No Worries,Lil Wayne
3509,Bandz A Make Her Dance,Juicy J
3510,Thinkin Bout You,Frank Ocean
3511,Pop That,French Montana
3512,Wicked Games,The Weeknd
3513,Birthday Song,2 Chainz
3514,Ball,T.I.
3515,Remember You,Wiz Khalifa
3516,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz"
3517,No Lie,2 Chainz
3518,Don't Judge Me,Chris Brown
3519,Love Sosa,Chief Keef
3520,Poetic Justice,Kendrick Lamar
3521,Diced Pineapples,Rick Ross
3522,Guap,Big Sean
3523,All Gold Everything,Trinidad James
3524,Neva End,Future
3525,Celebration,Game
3526,Who Booty,Jonn Hart
3527,King Wizard,Kid Cudi
3528,Young & Gettin' It,Meek Mill
3529,Representin,Ludacris
3530,"Bitch, Don't Kill My Vibe",Kendrick Lamar
3531,Trust And Believe,Keyshia Cole
3532,My Life,50 Cent
3533,Battle Scars,Lupe Fiasco
3534,"Mary, Did You Know?",Cee Lo Green
3535,Pour It Up,Rihanna
3536,What Christmas Means To Me,Cee Lo Green
3537,Love And War,Tamar Braxton
3538,Do You...,Miguel
3539,Hate Bein' Sober,Chief Keef
3540,G Season,T.I.
3541,Same Love,Macklemore
3542,Backseat Freestyle,Kendrick Lamar
3543,Money Trees,Kendrick Lamar
3544,Can't Hold Us,Macklemore
3545,Brand New Me,Alicia Keys
3546,Do My Dance,Tyga
3547,m.A.A.d City,Kendrick Lamar
3548,Loveeeeeee Song,Rihanna
3549,I Luv Dem Strippers,2 Chainz
3550,Thrift Shop,Macklemore
3551,Suit & Tie,Justin Timberlake
3552,Diamonds,Rihanna
3553,Girl On Fire,Alicia Keys
3554,F**kin Problems,A$AP Rocky
3555,Swimming Pools (Drank),Kendrick Lamar
3556,I'm Different,2 Chainz
3557,Clique,"Kanye West, Jay-Z, Big Sean"
3558,Adorn,Miguel
3559,All Gold Everything,Trinidad James
3560,No Worries,Lil Wayne
3561,Bandz A Make Her Dance,Juicy J
3562,Thinkin Bout You,Frank Ocean
3563,Love Me,Lil Wayne
3564,Poetic Justice,Kendrick Lamar
3565,Wicked Games,The Weeknd
3566,Pour It Up,Rihanna
3567,Ball,T.I.
3568,Love Sosa,Chief Keef
3569,Remember You,Wiz Khalifa
3570,Don't Judge Me,Chris Brown
3571,Guap,Big Sean
3572,Pop That,French Montana
3573,Neva End,Future
3574,Who Booty,Jonn Hart
3575,Wild For The Night,A$AP Rocky
3576,Long Live A$AP,A$AP Rocky
3577,Battle Scars,Lupe Fiasco
3578,Celebration,Game
3579,"Bitch, Don't Kill My Vibe",Kendrick Lamar
3580,1Train,"A$AP Rocky F/Kendrick Lamar, Joey Bada$$, YelaWolf, Danny Brown, Action Bronson"
3581,Do You...,Miguel
3582,Same Love,Macklemore
3583,We Still In This B****,B.o.B
3584,Can't Hold Us,Macklemore
3585,Love And War,Tamar Braxton
3586,Trust And Believe,Keyshia Cole
3587,Representin,Ludacris
3588,PMW (All I Really Need),A$AP Rocky
3589,Hate Bein' Sober,Chief Keef
3590,Loveeeeeee Song,Rihanna
3591,Young & Gettin' It,Meek Mill
3592,Backseat Freestyle,Kendrick Lamar
3593,Brand New Me,Alicia Keys
3594,Money Trees,Kendrick Lamar
3595,Fashion Killa,A$AP Rocky
3596,My Life,50 Cent
3597,Do My Dance,Tyga
3598,My Love Is All I Have,Charlie Wilson
3599,LVL,A$AP Rocky
3600,Thrift Shop,Macklemore
3601,Suit & Tie,Justin Timberlake
3602,Started From The Bottom,Drake
3603,Girl On Fire,Alicia Keys
3604,F**kin Problems,A$AP Rocky
3605,Love Me,Lil Wayne
3606,Diamonds,Rihanna
3607,Pour It Up,Rihanna
3608,Adorn,Miguel
3609,I'm Different,2 Chainz
3610,Swimming Pools (Drank),Kendrick Lamar
3611,All Gold Everything,Trinidad James
3612,Poetic Justice,Kendrick Lamar
3613,Wicked Games,The Weeknd
3614,Thinkin Bout You,Frank Ocean
3615,No Worries,Lil Wayne
3616,Neva End,Future
3617,Loveeeeeee Song,Rihanna
3618,R.I.P.,Young Jeezy
3619,Who Booty,Jonn Hart
3620,Clique,"Kanye West, Jay-Z, Big Sean"
3621,Bandz A Make Her Dance,Juicy J
3622,Don't Judge Me,Chris Brown
3623,Ball,T.I.
3624,Bugatti,Ace Hood
3625,Love Sosa,Chief Keef
3626,Dope,Tyga
3627,Battle Scars,Lupe Fiasco
3628,Power Trip,J. Cole
3629,Love And War,Tamar Braxton
3630,Guap,Big Sean
3631,She Don't Put It Down,Joe Budden
3632,Bad,Wale
3633,Next To Me,Emeli Sande
3634,We Still In This B****,B.o.B
3635,Trust And Believe,Keyshia Cole
3636,Brand New Me,Alicia Keys
3637,Same Love,Macklemore
3638,Do You...,Miguel
3639,Can't Hold Us,Macklemore
3640,Simply Amazing,Trey Songz
3641,Wing$,Macklemore
3642,Hate Bein' Sober,Chief Keef
3643,"Bitch, Don't Kill My Vibe",Kendrick Lamar
3644,Wild For The Night,A$AP Rocky
3645,You & I,Avant
3646,Millions,Pusha T
3647,My Love Is All I Have,Charlie Wilson
3648,Backseat Freestyle,Kendrick Lamar
3649,Kisses Down Low,Kelly Rowland
3650,Thrift Shop,Macklemore
3651,Suit & Tie,Justin Timberlake
3652,Started From The Bottom,Drake
3653,Love Me,Lil Wayne
3654,F**kin Problems,A$AP Rocky
3655,Pour It Up,Rihanna
3656,Can't Hold Us,Macklemore
3657,Girl On Fire,Alicia Keys
3658,Poetic Justice,Kendrick Lamar
3659,Bad,Wale
3660,Bugatti,Ace Hood
3661,Diamonds,Rihanna
3662,All Gold Everything,Trinidad James
3663,Adorn,Miguel
3664,Power Trip,J. Cole
3665,Swimming Pools (Drank),Kendrick Lamar
3666,Loveeeeeee Song,Rihanna
3667,R.I.P.,Young Jeezy
3668,Next To Me,Emeli Sande
3669,I'm Different,2 Chainz
3670,Pusher Love Girl,Justin Timberlake
3671,Molly,Tyga
3672,Love And War,Tamar Braxton
3673,Neva End,Future
3674,Kisses Down Low,Kelly Rowland
3675,We Still In This B****,B.o.B
3676,Battle Scars,Lupe Fiasco
3677,Rich As F**k,Lil Wayne
3678,Show Out,Juicy J
3679,Wop,J. Dash
3680,"Bitch, Don't Kill My Vibe",Kendrick Lamar
3681,Karate Chop (Remix),Future
3682,Freaks,French Montana
3683,Dope,Tyga
3684,Love Sosa,Chief Keef
3685,That Girl,Justin Timberlake
3686,Don't Hold The Wall,Justin Timberlake
3687,Strawberry Bubblegum,Justin Timberlake
3688,Let The Groove Get In,Justin Timberlake
3689,Tunnel Vision,Justin Timberlake
3690,Right Here,Justin Bieber
3691,Wild For The Night,A$AP Rocky
3692,Blue Ocean Floor,Justin Timberlake
3693,Simply Amazing,Trey Songz
3694,Spaceship Coupe,Justin Timberlake
3695,Ready,Fabolous
3696,So Many Girls,DJ Drama
3697,Immortal,Kid Cudi
3698,Fumble,Trey Songz
3699,Wing$,Macklemore
3700,Can't Hold Us,Macklemore
3701,Thrift Shop,Macklemore
3702,Suit & Tie,Justin Timberlake
3703,Started From The Bottom,Drake
3704,Love Me,Lil Wayne
3705,Power Trip,J. Cole
3706,Bad,Wale
3707,Pour It Up,Rihanna
3708,F**kin Problems,A$AP Rocky
3709,Bugatti,Ace Hood
3710,Next To Me,Emeli Sande
3711,Fine China,Chris Brown
3712,Poetic Justice,Kendrick Lamar
3713,Adorn,Miguel
3714,Rich As F**k,Lil Wayne
3715,"Bitch, Don't Kill My Vibe",Kendrick Lamar
3716,Girl On Fire,Alicia Keys
3717,Diamonds,Rihanna
3718,Loveeeeeee Song,Rihanna
3719,Battle Scars,Lupe Fiasco
3720,We Still In This B****,B.o.B
3721,Love And War,Tamar Braxton
3722,Molly,Tyga
3723,Swimming Pools (Drank),Kendrick Lamar
3724,R.I.P.,Young Jeezy
3725,Kisses Down Low,Kelly Rowland
3726,High School,Nicki Minaj
3727,U.O.E.N.O.,Rocko
3728,How Many Drinks?,Miguel
3729,Karate Chop (Remix),Future
3730,I Hit It First,Ray J
3731,Blurred Lines,Robin Thicke
3732,Show Out,Juicy J
3733,Wild For The Night,A$AP Rocky
3734,Beat It,Sean Kingston
3735,Freaks,French Montana
3736,Ready,Fabolous
3737,Lose To Win,Fantasia
3738,Dope,Tyga
3739,Crickets,Drop City Yacht Club
3740,Body Party,Ciara
3741,No New Friends (SFTB Remix),DJ Khaled
3742,Gangsta,Kat Dahlia
3743,Pusher Love Girl,Justin Timberlake
3744,Wing$,Macklemore
3745,Take Me To The King,Tamela Mann
3746,All The Time,Jeremih
3747,Leggo,B. Smyth
3748,I Like It,Sevyn Streeter
3749,Switch Up,Big Sean
3750,Can't Hold Us,Macklemore
3751,Thrift Shop,Macklemore
3752,Blurred Lines,Robin Thicke
3753,Started From The Bottom,Drake
3754,#Beautiful,Mariah Carey
3755,Power Trip,J. Cole
3756,Suit & Tie,Justin Timberlake
3757,Love Me,Lil Wayne
3758,Next To Me,Emeli Sande
3759,Bad,Wale
3760,"Bitch, Don't Kill My Vibe",Kendrick Lamar
3761,Fine China,Chris Brown
3762,Bugatti,Ace Hood
3763,U.O.E.N.O.,Rocko
3764,Rich As F**k,Lil Wayne
3765,Body Party,Ciara
3766,No New Friends (SFTB Remix),DJ Khaled
3767,F**kin Problems,A$AP Rocky
3768,Pour It Up,Rihanna
3769,We Still In This B****,B.o.B
3770,Poetic Justice,Kendrick Lamar
3771,Adorn,Miguel
3772,Same Love,Macklemore
3773,Diamonds,Rihanna
3774,Beat It,Sean Kingston
3775,High School,Nicki Minaj
3776,Wild For The Night,A$AP Rocky
3777,How Many Drinks?,Miguel
3778,Tapout,Rich Gang
3779,Kisses Down Low,Kelly Rowland
3780,Molly,Tyga
3781,Karate Chop (Remix),Future
3782,I Am Beautiful,Candice Glover
3783,Ready,Fabolous
3784,R.I.P.,Young Jeezy
3785,Crickets,Drop City Yacht Club
3786,Freaks,French Montana
3787,Show Out,Juicy J
3788,Work,A$AP Ferg
3789,Gangsta,Kat Dahlia
3790,Memories Back Then,Hustle Gang
3791,Leggo,B. Smyth
3792,Lose To Win,Fantasia
3793,Fire We Make,Alicia Keys Duet With Maxwell
3794,Dope,Tyga
3795,Take Me To The King,Tamela Mann
3796,Wing$,Macklemore
3797,I Hit It First,Ray J
3798,Without Me,Fantasia
3799,I Like It,Sevyn Streeter
3800,Blurred Lines,Robin Thicke
3801,Can't Hold Us,Macklemore
3802,#Beautiful,Mariah Carey
3803,Thrift Shop,Macklemore
3804,Power Trip,J. Cole
3805,Bad,Wale
3806,Same Love,Macklemore
3807,U.O.E.N.O.,Rocko
3808,No New Friends (SFTB Remix),DJ Khaled
3809,Body Party,Ciara
3810,Rich As F**k,Lil Wayne
3811,"Bitch, Don't Kill My Vibe",Kendrick Lamar
3812,Started From The Bottom,Drake
3813,Suit & Tie,Justin Timberlake
3814,Next To Me,Emeli Sande
3815,Love Me,Lil Wayne
3816,New Slaves,Kanye West
3817,Tapout,Rich Gang
3818,Beat It,Sean Kingston
3819,Fine China,Chris Brown
3820,Black Skinhead,Kanye West
3821,We Still In This B****,B.o.B
3822,We Own It (Fast & Furious),2 Chainz
3823,F**kin Problems,A$AP Rocky
3824,Crooked Smile,J. Cole
3825,High School,Nicki Minaj
3826,How Many Drinks?,Miguel
3827,Blood On The Leaves,Kanye West
3828,Ain't Worried About Nothin,French Montana
3829,LoveHate Thing,Wale
3830,Bound 2,Kanye West
3831,Hold My Liquor,Kanye West
3832,Watching Movies,Mac Miller
3833,HeadBand,B.o.B
3834,Ready,Fabolous
3835,Molly,Tyga
3836,I Am A God (Featuring God),Kanye West
3837,On Sight,Kanye West
3838,Work,A$AP Ferg
3839,Kisses Down Low,Kelly Rowland
3840,Memories Back Then,Hustle Gang
3841,The One,Tamar Braxton
3842,I'm In It,Kanye West
3843,Don't Think They Know,Chris Brown
3844,Without Me,Fantasia
3845,Fire We Make,Alicia Keys Duet With Maxwell
3846,Karate Chop (Remix),Future
3847,Bubble Butt,Major Lazer
3848,Forbidden Fruit,J. Cole
3849,Send It Up,Kanye West
3850,Blurred Lines,Robin Thicke
3851,Can't Hold Us,Macklemore
3852,Holy Grail,Jay Z
3853,Same Love,Macklemore
3854,U.O.E.N.O.,Rocko
3855,Power Trip,J. Cole
3856,Thrift Shop,Macklemore
3857,Body Party,Ciara
3858,Bad,Wale
3859,Don't Drop That Thun Thun!,The FiNATTiCZ
3860,#Beautiful,Mariah Carey
3861,Take Back The Night,Justin Timberlake
3862,Tapout,Rich Gang
3863,Rich As F**k,Lil Wayne
3864,Wop,J. Dash
3865,Suit & Tie,Justin Timberlake
3866,No New Friends (SFTB Remix),DJ Khaled
3867,Crooked Smile,J. Cole
3868,Started From The Bottom,Drake
3869,"Bitch, Don't Kill My Vibe",Kendrick Lamar
3870,Tom Ford,JAY-Z
3871,Red Nose,Sage The Gemini
3872,Beat It,Sean Kingston
3873,Love Me,Lil Wayne
3874,Bubble Butt,Major Lazer
3875,Ain't Worried About Nothin,French Montana
3876,F*ckwithmeyouknowigotit,Jay Z
3877,I'm Out,Ciara
3878,How Many Drinks?,Miguel
3879,Feds Watching,2 Chainz
3880,HeadBand,B.o.B
3881,LoveHate Thing,Wale
3882,Type Of Way,Rich Homie Quan
3883,Fine China,Chris Brown
3884,We Own It (Fast & Furious),2 Chainz
3885,Gas Pedal,Sage The Gemini
3886,Without Me,Fantasia
3887,Don't Think They Know,Chris Brown
3888,Black Skinhead,Kanye West
3889,High School,Nicki Minaj
3890,Oceans,Jay Z
3891,The One,Tamar Braxton
3892,Versace,Migos
3893,Somebody Else,Mario
3894,Part II (On The Run),Jay Z
3895,Beware,Big Sean
3896,Memories Back Then,Hustle Gang
3897,Work,A$AP Ferg
3898,Picasso Ba,'
3899,Shabba,A$AP Ferg
3900,Blurred Lines,Robin Thicke
3901,Holy Grail,Jay Z
3902,Same Love,Macklemore
3903,"Hold On, We're Going Home",Drake
3904,Can't Hold Us,Macklemore
3905,Gas Pedal,Sage The Gemini
3906,Thrift Shop,Macklemore
3907,Power Trip,J. Cole
3908,Take Back The Night,Justin Timberlake
3909,Body Party,Ciara
3910,Crooked Smile,J. Cole
3911,Beware,Big Sean
3912,Love More,Chris Brown
3913,U.O.E.N.O.,Rocko
3914,Type Of Way,Rich Homie Quan
3915,Don't Drop That Thun Thun!,The FiNATTiCZ
3916,Bad,Wale
3917,Tapout,Rich Gang
3918,Red Nose,Sage The Gemini
3919,Feds Watching,2 Chainz
3920,HeadBand,B.o.B
3921,Suit & Tie,Justin Timberlake
3922,Ain't Worried About Nothin,French Montana
3923,"Bitch, Don't Kill My Vibe",Kendrick Lamar
3924,How Many Drinks?,Miguel
3925,Tom Ford,JAY-Z
3926,Give It 2 U,Robin Thicke
3927,No New Friends (SFTB Remix),DJ Khaled
3928,F*ckwithmeyouknowigotit,Jay Z
3929,#Beautiful,Mariah Carey
3930,Helluva Night,Ludacris
3931,LoveHate Thing,Wale
3932,Beat It,Sean Kingston
3933,I Luv This Sh*t,August Alsina
3934,Act Right,Yo Gotti
3935,Versace,Migos
3936,V.S.O.P.,K. Michelle
3937,Without Me,Fantasia
3938,Memories Back Then,Hustle Gang
3939,Shabba,A$AP Ferg
3940,The One,Tamar Braxton
3941,Work,A$AP Ferg
3942,m.A.A.d City,Kendrick Lamar
3943,Bubble Butt,Major Lazer
3944,I'm Out,Ciara
3945,Somebody Else,Mario
3946,Live For,The Weeknd
3947,Bounce It,Juicy J
3948,Black Skinhead,Kanye West
3949,Collard Greens,ScHoolboy Q
3950,Blurred Lines,Robin Thicke
3951,Holy Grail,Jay Z
3952,"Hold On, We're Going Home",Drake
3953,Berzerk,Eminem
3954,Lolly,Maejor Ali
3955,Same Love,Macklemore
3956,Crooked Smile,J. Cole
3957,Can't Hold Us,Macklemore
3958,Give It 2 U,Robin Thicke
3959,Love More,Chris Brown
3960,Beware,Big Sean
3961,Gas Pedal,Sage The Gemini
3962,Wu-Tang Forever,Drake
3963,TKO,Justin Timberlake
3964,Type Of Way,Rich Homie Quan
3965,Thrift Shop,Macklemore
3966,Power Trip,J. Cole
3967,Body Party,Ciara
3968,Take Back The Night,Justin Timberlake
3969,Red Nose,Sage The Gemini
3970,Suit & Tie,Justin Timberlake
3971,I Luv This Sh*t,August Alsina
3972,Tom Ford,JAY-Z
3973,HeadBand,B.o.B
3974,U.O.E.N.O.,Rocko
3975,Honest,Future
3976,Feds Watching,2 Chainz
3977,Show Me,Kid Ink
3978,Bounce It,Juicy J
3979,White Walls,Macklemore
3980,V.S.O.P.,K. Michelle
3981,Don't Drop That Thun Thun!,The FiNATTiCZ
3982,Act Right,Yo Gotti
3983,FDB,Young Dro
3984,F*ckwithmeyouknowigotit,Jay Z
3985,Ain't Worried About Nothin,French Montana
3986,Up Down (Do This All Day),T-Pain
3987,It Won't Stop,Sevyn Streeter
3988,Versace,Migos
3989,Without Me,Fantasia
3990,My Hitta,YG
3991,The One,Tamar Braxton
3992,All Of Me,John Legend
3993,m.A.A.d City,Kendrick Lamar
3994,Work,A$AP Ferg
3995,Collard Greens,ScHoolboy Q
3996,Shabba,A$AP Ferg
3997,23,Mike WiLL Made-It
3998,Levels,Meek Mill
3999,I'm Out,Ciara
4000,"Hold On, We're Going Home",Drake
4001,Rap God,Eminem
4002,Holy Grail,Jay Z
4003,Blurred Lines,Robin Thicke
4004,23,Mike WiLL Made-It
4005,Berzerk,Eminem
4006,My Hitta,YG
4007,Love More,Chris Brown
4008,Survival,Eminem
4009,Crooked Smile,J. Cole
4010,Gas Pedal,Sage The Gemini
4011,Can't Hold Us,Macklemore
4012,Give It 2 U,Robin Thicke
4013,All Me,Drake
4014,Beware,Big Sean
4015,I Luv This Sh*t,August Alsina
4016,Type Of Way,Rich Homie Quan
4017,Honest,Future
4018,TKO,Justin Timberlake
4019,Red Nose,Sage The Gemini
4020,White Walls,Macklemore
4021,Tom Ford,JAY-Z
4022,It Won't Stop,Sevyn Streeter
4023,Power Trip,J. Cole
4024,Bounce It,Juicy J
4025,Pound Cake / Paris Morton Music 2,Drake
4026,V.S.O.P.,K. Michelle
4027,Collard Greens,ScHoolboy Q
4028,All Of Me,John Legend
4029,The Language,Drake
4030,Old School Love,Lupe Fiasco
4031,FDB,Young Dro
4032,F*ckwithmeyouknowigotit,Jay Z
4033,From Time,Drake
4034,I Wanna Be With You,DJ Khaled
4035,Furthest Thing,Drake
4036,Feds Watching,2 Chainz
4037,Take Back The Night,Justin Timberlake
4038,Act Right,Yo Gotti
4039,Lolly,Maejor Ali
4040,Don't Drop That Thun Thun!,The FiNATTiCZ
4041,Wu-Tang Forever,Drake
4042,Too Much,Drake
4043,Used 2,2 Chainz
4044,My Story,R. Kelly
4045,Versace,Migos
4046,Shabba,A$AP Ferg
4047,Hot Sugar,Tamar Braxton
4048,Worst Behavior,Drake
4049,Own It,Drake
4050,The Monster,Eminem
4051,"Hold On, We're Going Home",Drake
4052,23,Mike WiLL Made-It
4053,Holy Grail,Jay Z
4054,Blurred Lines,Robin Thicke
4055,White Walls,Macklemore
4056,My Hitta,YG
4057,Love More,Chris Brown
4058,TKO,Justin Timberlake
4059,It Won't Stop,Sevyn Streeter
4060,Gas Pedal,Sage The Gemini
4061,All Me,Drake
4062,PYD,Justin Bieber
4063,Berzerk,Eminem
4064,Tom Ford,JAY-Z
4065,I Luv This Sh*t,August Alsina
4066,Rap God,Eminem
4067,Beware,Big Sean
4068,Show Me,Kid Ink
4069,All Of Me,John Legend
4070,Crooked Smile,J. Cole
4071,Honest,Future
4072,Red Nose,Sage The Gemini
4073,Bound 2,Kanye West
4074,Type Of Way,Rich Homie Quan
4075,Bounce It,Juicy J
4076,Survival,Eminem
4077,The Language,Drake
4078,Up Down (Do This All Day),T-Pain
4079,Collard Greens,ScHoolboy Q
4080,Pound Cake / Paris Morton Music 2,Drake
4081,Old School Love,Lupe Fiasco
4082,V.S.O.P.,K. Michelle
4083,FDB,Young Dro
4084,Real And True,Future
4085,My Story,R. Kelly
4086,Clappers,Wale
4087,Used 2,2 Chainz
4088,Shabba,A$AP Ferg
4089,F*ckwithmeyouknowigotit,Jay Z
4090,Worst Behavior,Drake
4091,Act Right,Yo Gotti
4092,I Wanna Be With You,DJ Khaled
4093,Paranoid,Ty Dolla $ign
4094,Lolly,Maejor Ali
4095,My Kind Of Love,Emeli Sande
4096,Headlights,Eminem
4097,All The Way Home,Tamar Braxton
4098,Give It 2 U,Robin Thicke
4099,No Games,Rick Ross
4100,Make Me Proud,Drake
4101,Lotus Flower Bomb,Wale
4102,Party,Beyonce
4103,Dance (A$$),Big Sean
4104,Ni**as in Paris,Jay Z Kanye West
4105,You The Boss,Rick Ross
4106,I Do,Young Jeezy
4107,The Motto,Drake
4108,Can't Get Enough,J. Cole
4109,Strip,Chris Brown
4110,Stay,Tyrese
4111,Rack City,Tyga
4112,Love On Top,Beyonce
4113,Gotta Have It,Jay Z Kanye West
4114,Countdown,Beyonce
4115,That Way,Wale
4116,Round Of Applause,Waka Flocka Flame
4117,Love After War,Robin Thicke
4118,Do It Like You,Diggy
4119,Fool For You,Cee Lo Green
4120,Mr. Wrong,Mary J. Blige
4121,She Will,Lil Wayne
4122,4 AM,Melanie Fiona
4123,Headlines,Drake
4124,Until It's Gone,Monica
4125,Stay Together,Ledisi
4126,Work Out,J. Cole
4127,Sex Ain't Better Than Love,Trey Songz
4128,Drank In My Cup,Kirko Bangz
4129,Thank You,Estelle
4130,5 O'Clock,T-Pain
4131,So Gone (What My Mind Says),Jill Scott
4132,Woo,Anthony Hamilton
4133,Wet The Bed,Chris Brown
4134,Life Of The Party,Charlie Wilson
4135,Take Care,Drake
4136,Talk That Talk,Rihanna
4137,Sure Thing,Miguel
4138,If It's Love,Kem
4139,So In Love,Jill Scott
4140,Body 2 Body,Ace Hood
4141,Marvin & Chardonnay,Big Sean
4142,Yes,Musiq Soulchild
4143,Motivation,Kelly Rowland
4144,House Party,Meek Mill
4145,Real Love,Eric Benet
4146,25/8,Mary J. Blige
4147,Magic,Future
4148,I'm On One,DJ Khaled
4149,Girls Talkin Bout,Mindless Behavior
4150,The Motto,Drake
4151,Love On Top,Beyonce
4152,Lotus Flower Bomb,Wale
4153,Make Me Proud,Drake
4154,Strip,Chris Brown
4155,Rack City,Tyga
4156,I Do,Young Jeezy
4157,Party,Beyonce
4158,Can't Get Enough,J. Cole
4159,Sex Ain't Better Than Love,Trey Songz
4160,4 AM,Melanie Fiona
4161,Mr. Wrong,Mary J. Blige
4162,Dance (A$$),Big Sean
4163,Talk That Talk,Rihanna
4164,Stay,Tyrese
4165,Do It Like You,Diggy
4166,Ni**as in Paris,Jay Z Kanye West
4167,You The Boss,Rick Ross
4168,Drank In My Cup,Kirko Bangz
4169,Gotta Have It,Jay Z Kanye West
4170,Love After War,Robin Thicke
4171,Thank You,Estelle
4172,Countdown,Beyonce
4173,Woo,Anthony Hamilton
4174,Magic,Future
4175,Fool For You,Cee Lo Green
4176,Round Of Applause,Waka Flocka Flame
4177,Take Care,Drake
4178,Ayy Ladies,Travis Porter
4179,That Way,Wale
4180,Work Out,J. Cole
4181,UP!,LoveRance
4182,Stay Together,Ledisi
4183,Real Love,Eric Benet
4184,Sure Thing,Miguel
4185,You're On My Mind,Kem
4186,Until It's Gone,Monica
4187,Another Round,Fat Joe
4188,Climax,Usher
4189,Crew Love,Drake
4190,She Will,Lil Wayne
4191,SupaFreak,Young Jeezy
4192,Shot Caller,French Montana
4193,It All Belongs To Me,Monica
4194,Sabotage,Wale
4195,Girls Like You,Miguel
