Title,Artist
We Are Never Ever Getting Back Together,Taylor Swift
As Long As You Love Me,Justin Bieber Featuring Big Sean
Some Nights,fun.
Too Close,Alex Clare
Good Time,Owl City & Carly Rae Jepsen
Blow Me (One Last Kiss),P!nk
Don't Wake Me Up,Chris Brown
Everybody Talks,Neon Trees
Die Young,Ke$ha
Gangnam Style,PSY
Let Me Love You (Until You Learn To Love Yourself),Ne-Yo
Finally Found You,Enrique Iglesias Featuring Sammy Adams
Diamonds,Rihanna
Lights,Ellie Goulding
Whistle,Flo Rida
Locked Out Of Heaven,Bruno Mars
Live While We're Young,One Direction
50 Ways To Say Good,e'
Your Body,Christina Aguilera
Numb,Usher
I Can Only Imagine,David Guetta Featuring Chris Brown & Lil Wayne
Home,Phillip Phillips
I Cry,Flo Rida
Feel Again,OneRepublic
The A Team,Ed Sheeran
Burn It Down,Linkin Park
Pound The Alarm,Nicki Minaj
2 Reasons,Trey Songz Featuring T.I.
R.I.P.,Rita Ora Featuring Tinie Tempah
Ho Hey,The Lumineers
Hall Of Fame,The Script Featuring will.i.am
Hello,Karmin
Don't You Worry Child,Swedish House Mafia Featuring John Martin
Ready Or Not,Bridgit Mendler
Anything Could Happen,Ellie Goulding
Skyfall,Adele
Oath,Cher Lloyd Featuring Becky G
Bad For Me,Megan And Liz
Remember When (Push Rewind),Chris Wallace
Raise Your Glass,P!nk
Firework,Katy Perry
We R Who We R,Ke$ha
Only Girl (In The World),Rihanna
Just A Dream,Nelly
Grenade,Bruno Mars
Just The Way You Are,Bruno Mars
What's My Name?,Rihanna Featuring Drake
Please Don't Go,Mike Posner
Like A G6,Far*East Movement Featuring Cataracs & Dev
The Time (Dirty Bit),The Black Eyed Peas
DJ Got Us Fallin' In Love,Usher Featuring Pitbull
Bottoms Up,Trey Songz Featuring Nicki Minaj
Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E
Stereo Love,Edward Maya & Vika Jigulina
Yeah 3X,Chris Brown
Love Like Woe,The Ready Set
Coming Home,Diddy - Dirty Money Featuring Skylar Grey
Rocketeer,Far*East Movement Featuring Ryan Tedder
No Love,Eminem Featuring Lil Wayne
Back To December,Taylor Swift
King Of Anything,Sara Bareilles
Maybe,Sick Puppies
Memories,David Guetta Featuring Kid Cudi
Hey Ba,(Drop It To The Floor)'
Higher,Taio Cruz Featuring Travie McCoy
Who Dat Girl,Flo Rida Featuring Akon
More,Usher
September,Daughtry
Waiting For The End,Linkin Park
Mine,Taylor Swift
Rhythm of Love,Plain White T's
Whip My Hair,WILLOW
Right Thru Me,Nicki Minaj
Shake,Jesse McCartney
Just A Guy,BC Jean
F**k You! (Forget You),Cee Lo Green
Hold My Hand,Michael Jackson Duet With Akon
Black And Yellow,Wiz Khalifa
Jar Of Hearts,Christina Perri
Grenade,Bruno Mars
Firework,Katy Perry
We R Who We R,Ke$ha
What's My Name?,Rihanna Featuring Drake
Raise Your Glass,P!nk
Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E
Yeah 3X,Chris Brown
The Time (Dirty Bit),The Black Eyed Peas
Only Girl (In The World),Rihanna
Hold It Against Me,Britney Spears
Just A Dream,Nelly
Rocketeer,Far*East Movement Featuring Ryan Tedder
Stereo Love,Edward Maya & Vika Jigulina
Just The Way You Are,Bruno Mars
Back To December,Taylor Swift
Hey Ba,(Drop It To The Floor)'
Higher,Taio Cruz Featuring Travie McCoy
Coming Home,Diddy - Dirty Money Featuring Skylar Grey
Please Don't Go,Mike Posner
F**kin' Perfect,P!nk
More,Usher
Bottoms Up,Trey Songz Featuring Nicki Minaj
Maybe,Sick Puppies
Black And Yellow,Wiz Khalifa
Who Dat Girl,Flo Rida Featuring Akon
F**k You! (Forget You),Cee Lo Green
Waiting For The End,Linkin Park
Jar Of Hearts,Christina Perri
What The Hell,Avril Lavigne
No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale
Rhythm of Love,Plain White T's
Marry Me,Train
No Love,Eminem Featuring Lil Wayne
Who's That Chick?,David Guetta Featuring Rihanna
Blow,Ke$ha
Bass Down Low,Dev Featuring The Cataracs
Pretty Girl Rock,Keri Hilson
King Of Anything,Sara Bareilles
Memories,David Guetta Featuring Kid Cudi
Buzzin,Mann
Grenade,Bruno Mars
Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E
Hold It Against Me,Britney Spears
Firework,Katy Perry
F**kin' Perfect,P!nk
Born This Way,Lady Gaga
Rocketeer,Far*East Movement Featuring Ryan Tedder
Yeah 3X,Chris Brown
We R Who We R,Ke$ha
Hey Ba,(Drop It To The Floor)'
F**k You! (Forget You),Cee Lo Green
Back To December,Taylor Swift
More,Usher
Coming Home,Diddy - Dirty Money Featuring Skylar Grey
Raise Your Glass,P!nk
Higher,Taio Cruz Featuring Travie McCoy
What's My Name?,Rihanna Featuring Drake
What The Hell,Avril Lavigne
Blow,Ke$ha
Black And Yellow,Wiz Khalifa
Jar Of Hearts,Christina Perri
S&M,Rihanna
Who Dat Girl,Flo Rida Featuring Akon
Stereo Love,Edward Maya & Vika Jigulina
Waiting For The End,Linkin Park
Rhythm of Love,Plain White T's
Marry Me,Train
For The First Time,The Script
No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale
Pretty Girl Rock,Keri Hilson
Written In The Stars,Tinie Tempah Featuring Eric Turner
The Time (Dirty Bit),The Black Eyed Peas
Price Tag,Jessie J Featuring B.o.B
Just Can't Get Enough,The Black Eyed Peas
Never Say Never,Justin Bieber Featuring Jaden Smith
Dancing Crazy,Miranda Cosgrove
Maybe,Sick Puppies
Sing,My Chemical Romance
Bass Down Low,Dev Featuring The Cataracs
On The Floor,Jennifer Lopez Featuring Pitbull
F**kin' Perfect,P!nk
Born This Way,Lady Gaga
F**k You! (Forget You),Cee Lo Green
Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E
Hey Ba,(Drop It To The Floor)'
S&M,Rihanna
More,Usher
Grenade,Bruno Mars
Coming Home,Diddy - Dirty Money Featuring Skylar Grey
Blow,Ke$ha
E.T.,Katy Perry Featuring Kanye West
What The Hell,Avril Lavigne
Firework,Katy Perry
Hold It Against Me,Britney Spears
Just Can't Get Enough,The Black Eyed Peas
Jar Of Hearts,Christina Perri
Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha
Yeah 3X,Chris Brown
Rocketeer,Far*East Movement Featuring Ryan Tedder
Written In The Stars,Tinie Tempah Featuring Eric Turner
Rhythm of Love,Plain White T's
For The First Time,The Script
Pretty Girl Rock,Keri Hilson
On The Floor,Jennifer Lopez Featuring Pitbull
The Lazy Song,Bruno Mars
Price Tag,Jessie J Featuring B.o.B
Down On Me,Jeremih Featuring 50 Cent
Stereo Love,Edward Maya & Vika Jigulina
Marry Me,Train
Waiting For The End,Linkin Park
Back To December,Taylor Swift
Moment 4 Life,Nicki Minaj Featuring Drake
I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey
Bow Chicka Wow Wow,Mike Posner Featuring Lil Wayne
Backseat,New Boyz Featuring The Cataracs & Dev
Sing,My Chemical Romance
Hit The Lights,Jay Sean Featuring Lil Wayne
Black And Yellow,Wiz Khalifa
Closer To The Edge,Thirty Seconds To Mars
Rolling In The Deep,Adele
E.T.,Katy Perry Featuring Kanye West
S&M,Rihanna
Blow,Ke$ha
Just Can't Get Enough,The Black Eyed Peas
Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha
F**k You! (Forget You),Cee Lo Green
On The Floor,Jennifer Lopez Featuring Pitbull
F**kin' Perfect,P!nk
Down On Me,Jeremih Featuring 50 Cent
Written In The Stars,Tinie Tempah Featuring Eric Turner
The Lazy Song,Bruno Mars
What The Hell,Avril Lavigne
Born This Way,Lady Gaga
More,Usher
Rolling In The Deep,Adele
For The First Time,The Script
Price Tag,Jessie J Featuring B.o.B
Moment 4 Life,Nicki Minaj Featuring Drake
Judas,Lady Gaga
I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey
Bow Chicka Wow Wow,Mike Posner Featuring Lil Wayne
Backseat,New Boyz Featuring The Cataracs & Dev
The Show Goes On,Lupe Fiasco
Sing,My Chemical Romance
Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer"
Pretty Girl Rock,Keri Hilson
Tonight Tonight,Hot Chelle Rae
Jar Of Hearts,Christina Perri
Who Says,Selena Gomez & The Scene
Hold It Against Me,Britney Spears
Closer To The Edge,Thirty Seconds To Mars
Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock
Roll Up,Wiz Khalifa
Boyfriend,Big Time Rush
Hello,Martin Solveig & Dragonette
Say Hello To Good,e'
Good Life,OneRepublic
Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes
Marry Me,Train
All Of The Lights,Kanye West
Rolling In The Deep,Adele
Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer"
The Lazy Song,Bruno Mars
E.T.,Katy Perry Featuring Kanye West
Just Can't Get Enough,The Black Eyed Peas
The Edge Of Glory,Lady Gaga
The Show Goes On,Lupe Fiasco
Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha
Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock
On The Floor,Jennifer Lopez Featuring Pitbull
Don't Wanna Go Home,Jason Derulo
Tonight Tonight,Hot Chelle Rae
Last Friday Night (T.G.I.F.),Katy Perry
Good Life,OneRepublic
Roll Up,Wiz Khalifa
Written In The Stars,Tinie Tempah Featuring Eric Turner
Super Bass,Nicki Minaj
Who Says,Selena Gomez & The Scene
Hello,Martin Solveig & Dragonette
Dirty Dancer,Enrique Iglesias With Usher Featuring Lil Wayne
The Story Of Us,Taylor Swift
Down On Me,Jeremih Featuring 50 Cent
California King Bed,Rihanna
If I Die Young,The Band Perry
Price Tag,Jessie J Featuring B.o.B
Right There,Nicole Scherzinger Featuring 50 Cent
Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj
Backseat,New Boyz Featuring The Cataracs & Dev
Born This Way,Lady Gaga
Never Gonna Leave This Bed,Maroon 5
Best Thing I Never Had,Beyonce
Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes
She Ain't You,Chris Brown
Best Love Song,T-Pain Featuring Chris Brown
Say Hello To Good,e'
Smile,Avril Lavigne
I Wanna Go,Britney Spears
How To Love,Lil Wayne
(It) Feels So Good,Steven Tyler
Pretty Girls,Iyaz Featuring Travie McCoy
Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock
Last Friday Night (T.G.I.F.),Katy Perry
Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer"
The Edge Of Glory,Lady Gaga
Rolling In The Deep,Adele
Super Bass,Nicki Minaj
Good Life,OneRepublic
Tonight Tonight,Hot Chelle Rae
I Wanna Go,Britney Spears
The Show Goes On,Lupe Fiasco
Don't Wanna Go Home,Jason Derulo
Just Can't Get Enough,The Black Eyed Peas
E.T.,Katy Perry Featuring Kanye West
How To Love,Lil Wayne
If I Die Young,The Band Perry
Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj
Best Thing I Never Had,Beyonce
Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha
Lighters,Bad Meets Evil Featuring Bruno Mars
Right There,Nicole Scherzinger Featuring 50 Cent
California King Bed,Rihanna
She Ain't You,Chris Brown
I'm Into You,Jennifer Lopez Featuring Lil Wayne
You Make Me Feel...,Cobra Starship Featuring Sabi
Smile,Avril Lavigne
Moves Like Jagger,Maroon 5 Featuring Christina Aguilera
Hello,Martin Solveig & Dragonette
Don't Stop The Party,The Black Eyed Peas
Pretty Girls,Iyaz Featuring Travie McCoy
Every Teardrop Is A Waterfall,Coldplay
Never Gonna Leave This Bed,Maroon 5
Stereo Hearts,Gym Class Heroes Featuring Adam Levine
Rain Over Me,Pitbull Featuring Marc Anthony
Pumped Up Kicks,Foster The People
Take Over Control,Afrojack Featuring Eva Simons
Keep Your Head Up,Andy Grammer
Who Says,Selena Gomez & The Scene
Best Love Song,T-Pain Featuring Chris Brown
The Story Of Us,Taylor Swift
Roll Up,Wiz Khalifa
Last Friday Night (T.G.I.F.),Katy Perry
Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock
I Wanna Go,Britney Spears
Super Bass,Nicki Minaj
Tonight Tonight,Hot Chelle Rae
Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer"
Good Life,OneRepublic
Lighters,Bad Meets Evil Featuring Bruno Mars
How To Love,Lil Wayne
Moves Like Jagger,Maroon 5 Featuring Christina Aguilera
The Edge Of Glory,Lady Gaga
If I Die Young,The Band Perry
Rolling In The Deep,Adele
Pumped Up Kicks,Foster The People
You Make Me Feel...,Cobra Starship Featuring Sabi
Cheers (Drink To That),Rihanna
Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj
Stereo Hearts,Gym Class Heroes Featuring Adam Levine
She Ain't You,Chris Brown
Rain Over Me,Pitbull Featuring Marc Anthony
Best Thing I Never Had,Beyonce
I'm Into You,Jennifer Lopez Featuring Lil Wayne
Pretty Girls,Iyaz Featuring Travie McCoy
Don't Stop The Party,The Black Eyed Peas
You And I,Lady Gaga
Every Teardrop Is A Waterfall,Coldplay
Hello,Martin Solveig & Dragonette
Keep Your Head Up,Andy Grammer
Motivation,Kelly Rowland Featuring Lil Wayne
Nothing,The Script
Take Over Control,Afrojack Featuring Eva Simons
In The Dark,Dev
Mr. Saxobeat,Alexandra Stan
Someone Like You,Adele
Don't Wanna Go Home,Jason Derulo
Faster,Matt Nathanson
Smile,Avril Lavigne
Till I'm Gone,Tinie Tempah Featuring Wiz Khalifa
On My Mind,Cody Simpson
Better With The Lights Off,New Boyz Featuring Chris Brown
Moves Like Jagger,Maroon 5 Featuring Christina Aguilera
Lighters,Bad Meets Evil Featuring Bruno Mars
I Wanna Go,Britney Spears
Last Friday Night (T.G.I.F.),Katy Perry
Super Bass,Nicki Minaj
Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock
Pumped Up Kicks,Foster The People
Stereo Hearts,Gym Class Heroes Featuring Adam Levine
Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer"
You Make Me Feel...,Cobra Starship Featuring Sabi
Cheers (Drink To That),Rihanna
Good Life,OneRepublic
Someone Like You,Adele
You And I,Lady Gaga
Tonight Tonight,Hot Chelle Rae
In The Dark,Dev
How To Love,Lil Wayne
Pretty Girls,Iyaz Featuring Travie McCoy
Without You,David Guetta Featuring Usher
It Girl,Jason Derulo
Nothing,The Script
If I Die Young,The Band Perry
The Edge Of Glory,Lady Gaga
Mr. Saxobeat,Alexandra Stan
Motivation,Kelly Rowland Featuring Lil Wayne
Take Over Control,Afrojack Featuring Eva Simons
Keep Your Head Up,Andy Grammer
Mr. Know It All,Kelly Clarkson
Sexy And I Know It,LMFAO
Better With The Lights Off,New Boyz Featuring Chris Brown
This City,Patrick Stump Featuring Lupe Fiasco
Faster,Matt Nathanson
Love You Like A Love Song,Selena Gomez & The Scene
Skyscraper,Demi Lovato
I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne"
No Sleep,Wiz Khalifa
Save The World,Swedish House Mafia
Not Over You,Gavin DeGraw
Dedication To My Ex (Miss That),Lloyd Featuring Andre 3000 & Lil Wayne
Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj
Without You,David Guetta Featuring Usher
Stereo Hearts,Gym Class Heroes Featuring Adam Levine
We Found Love,Rihanna Featuring Calvin Harris
Someone Like You,Adele
Sexy And I Know It,LMFAO
Moves Like Jagger,Maroon 5 Featuring Christina Aguilera
You Make Me Feel...,Cobra Starship Featuring Sabi
The One That Got Away,Katy Perry
It Will Rain,Bruno Mars
In The Dark,Dev
Good Feeling,Flo Rida
Pumped Up Kicks,Foster The People
It Girl,Jason Derulo
Mr. Know It All,Kelly Clarkson
Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock
Fly,Nicki Minaj Featuring Rihanna
Love You Like A Love Song,Selena Gomez & The Scene
5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen
Not Over You,Gavin DeGraw
You And I,Lady Gaga
Just A Kiss,Lady Antebellum
Headlines,Drake
Domino,Jessie J
Marry The Night,Lady Gaga
I Like It Like That,Hot Chelle Rae Featuring New Boyz
Blackout,Breathe Carolina
Criminal,Britney Spears
Mr. Saxobeat,Alexandra Stan
Heartbeat,The Fray
You Da One,Rihanna
Work Out,J. Cole
When We Stand Together,Nickelback
Tonight Is The Night,Outasight
Ni**as in Paris,Jay Z Kanye West
Wish You Were Here,Avril Lavigne
International Love,Pitbull Featuring Chris Brown
Keep Your Head Up,Andy Grammer
Countdown,Beyonce
Papi,Jennifer Lopez
Don't Hold Your Breath,Nicole Scherzinger
Replay,Iyaz
TiK ToK,Ke$ha
Fireflies,Owl City
Bad Romance,Lady Gaga
Whatcha Say,Jason Derulo
3,Britney Spears
Sexy Chick,David Guetta Featuring Akon
Empire State Of Mind,Jay-Z + Alicia Keys
Already Gone,Kelly Clarkson
Down,Jay Sean Featuring Lil Wayne
Paparazzi,Lady Gaga
Sweet Dreams,Beyonce
Fifteen,Taylor Swift
Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon
Evacuate The Dancefloor,Cascada
Party In The U.S.A.,Miley Cyrus
Two Is Better Than One,Boys Like Girls Featuring Taylor Swift
Use Somebody,Kings Of Leon
Meet Me Halfway,The Black Eyed Peas
According To You,Orianthi
Hard,Rihanna Featuring Jeezy
Fallin' For You,Colbie Caillat
If You Only Knew,Shinedown
One Less Lonely Girl,Justin Bieber
Give It Up To Me,Shakira Featuring Lil Wayne
Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem"
Live Like We're Dying,Kris Allen
Never Gonna Be Alone,Nickelback
Telephone,Lady Gaga Featuring Beyonce
Heaven Can Wait,WE the Kings
Life After You,Daughtry
Run This Town,"Jay-Z, Rihanna & Kanye West"
Carry Out,Timbaland Featuring Justin Timberlake
Rain,Creed
Whataya Want From Me,Adam Lambert
Breakeven,The Script
All The Right Moves,OneRepublic
In My Head,Jason Derulo
Smile,Uncle Kracker
Hot Mess,Cobra Starship
TiK ToK,Ke$ha
Bad Romance,Lady Gaga
Replay,Iyaz
Sexy Chick,David Guetta Featuring Akon
Empire State Of Mind,Jay-Z + Alicia Keys
Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon
Two Is Better Than One,Boys Like Girls Featuring Taylor Swift
Fireflies,Owl City
According To You,Orianthi
Whatcha Say,Jason Derulo
Hard,Rihanna Featuring Jeezy
Fifteen,Taylor Swift
Down,Jay Sean Featuring Lil Wayne
Imma Be,The Black Eyed Peas
Telephone,Lady Gaga Featuring Beyonce
3,Britney Spears
Already Gone,Kelly Clarkson
Evacuate The Dancefloor,Cascada
Carry Out,Timbaland Featuring Justin Timberlake
Sweet Dreams,Beyonce
Live Like We're Dying,Kris Allen
In My Head,Jason Derulo
If You Only Knew,Shinedown
Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem"
Life After You,Daughtry
Whataya Want From Me,Adam Lambert
Meet Me Halfway,The Black Eyed Peas
Breakeven,The Script
One Less Lonely Girl,Justin Bieber
All The Right Moves,OneRepublic
Heaven Can Wait,WE the Kings
Shut It Down,Pitbull Featuring Akon
BedRock,Young Money Featuring Lloyd
Smile,Uncle Kracker
Never Gonna Be Alone,Nickelback
How Low,Ludacris
Need You Now,Lady Antebellum
Heartbreak Warfare,John Mayer
Tie Me Down,New Boyz Featuring Ray J
Rain,Creed
TiK ToK,Ke$ha
Bad Romance,Lady Gaga
Sexy Chick,David Guetta Featuring Akon
According To You,Orianthi
Telephone,Lady Gaga Featuring Beyonce
Imma Be,The Black Eyed Peas
Two Is Better Than One,Boys Like Girls Featuring Taylor Swift
Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon
BedRock,Young Money Featuring Lloyd
In My Head,Jason Derulo
Replay,Iyaz
Carry Out,Timbaland Featuring Justin Timberlake
Need You Now,Lady Antebellum
Live Like We're Dying,Kris Allen
Blah Blah Blah,Ke$ha Featuring 3OH!3
Breakeven,The Script
Whatcha Say,Jason Derulo
Whataya Want From Me,Adam Lambert
Ba,'
Empire State Of Mind,Jay-Z + Alicia Keys
All The Right Moves,OneRepublic
Life After You,Daughtry
"Hey, Soul Sister",Train
Tie Me Down,New Boyz Featuring Ray J
How Low,Ludacris
Hard,Rihanna Featuring Jeezy
Today Was A Fairytale,Taylor Swift
Naturally,Selena Gomez & The Scene
Heartbreak Warfare,John Mayer
Smile,Uncle Kracker
Say Aah,Trey Songz Featuring Fabolous
Rude Boy,Rihanna
Shut It Down,Pitbull Featuring Akon
Break Your Heart,Taio Cruz Featuring Ludacris
If You Only Knew,Shinedown
Vanilla Twilight,Owl City
Halfway Gone,Lifehouse
Someday,Rob Thomas
Solo,Iyaz
Nothin' On You,B.o.B Featuring Bruno Mars
Telephone,Lady Gaga Featuring Beyonce
Imma Be,The Black Eyed Peas
Need You Now,Lady Antebellum
TiK ToK,Ke$ha
In My Head,Jason Derulo
BedRock,Young Money Featuring Lloyd
According To You,Orianthi
Bad Romance,Lady Gaga
Carry Out,Timbaland Featuring Justin Timberlake
Rude Boy,Rihanna
"Hey, Soul Sister",Train
Breakeven,The Script
Live Like We're Dying,Kris Allen
Whataya Want From Me,Adam Lambert
Blah Blah Blah,Ke$ha Featuring 3OH!3
Nothin' On You,B.o.B Featuring Bruno Mars
All The Right Moves,OneRepublic
Sexy Chick,David Guetta Featuring Akon
Ba,'
Break Your Heart,Taio Cruz Featuring Ludacris
Life After You,Daughtry
Say Aah,Trey Songz Featuring Fabolous
Today Was A Fairytale,Taylor Swift
Tie Me Down,New Boyz Featuring Ray J
How Low,Ludacris
Naturally,Selena Gomez & The Scene
Heartbreak Warfare,John Mayer
Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon
Solo,Iyaz
Someday,Rob Thomas
Halfway Gone,Lifehouse
Bulletproof,La Roux
I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne"
Smile,Uncle Kracker
One Day,Matisyahu
I'm Awesome,Spose
Young Forever,Jay-Z + Mr. Hudson
If We Ever Meet Again,Timbaland Featuring Katy Perry
Eenie Meenie,Sean Kingston & Justin Bieber
All I Ever Wanted,Kelly Clarkson
In My Head,Jason Derulo
Rude Boy,Rihanna
Need You Now,Lady Antebellum
Telephone,Lady Gaga Featuring Beyonce
"Hey, Soul Sister",Train
Nothin' On You,B.o.B Featuring Bruno Mars
Break Your Heart,Taio Cruz Featuring Ludacris
Breakeven,The Script
Carry Out,Timbaland Featuring Justin Timberlake
Imma Be,The Black Eyed Peas
TiK ToK,Ke$ha
All The Right Moves,OneRepublic
Your Love Is My Drug,Ke$ha
Whataya Want From Me,Adam Lambert
Bad Romance,Lady Gaga
Naturally,Selena Gomez & The Scene
Say Aah,Trey Songz Featuring Fabolous
BedRock,Young Money Featuring Lloyd
According To You,Orianthi
Sexy Chick,David Guetta Featuring Akon
Alejandro,Lady Gaga
Solo,Iyaz
Not Myself Tonight,Christina Aguilera
Heartbreak Warfare,John Mayer
Eenie Meenie,Sean Kingston & Justin Bieber
OMG,Usher Featuring will.i.am
Young Forever,Jay-Z + Mr. Hudson
Halfway Gone,Lifehouse
Bulletproof,La Roux
I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne"
Today Was A Fairytale,Taylor Swift
Billionaire,Travie McCoy Featuring Bruno Mars
If We Ever Meet Again,Timbaland Featuring Katy Perry
Ba,'
This Afternoon,Nickelback
Someday,Rob Thomas
I'm Awesome,Spose
Haven't Met You Yet,Michael Buble
All I Ever Wanted,Kelly Clarkson
Impossible,Shontelle
Break Your Heart,Taio Cruz Featuring Ludacris
Nothin' On You,B.o.B Featuring Bruno Mars
Your Love Is My Drug,Ke$ha
OMG,Usher Featuring will.i.am
"Hey, Soul Sister",Train
Rude Boy,Rihanna
Alejandro,Lady Gaga
In My Head,Jason Derulo
Breakeven,The Script
Airplanes,B.o.B Featuring Hayley Williams
Bulletproof,La Roux
California Gurls,Katy Perry Featuring Snoop Dogg
Young Forever,Jay-Z + Mr. Hudson
Need You Now,Lady Antebellum
Billionaire,Travie McCoy Featuring Bruno Mars
Rock That Body,The Black Eyed Peas
Telephone,Lady Gaga Featuring Beyonce
Carry Out,Timbaland Featuring Justin Timberlake
Eenie Meenie,Sean Kingston & Justin Bieber
Naturally,Selena Gomez & The Scene
I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne"
Impossible,Shontelle
Haven't Met You Yet,Michael Buble
This Afternoon,Nickelback
If We Ever Meet Again,Timbaland Featuring Katy Perry
Somebody To Love,Justin Bieber Featuring Usher
Cooler Than Me,Mike Posner
Can't Be Tamed,Miley Cyrus
Halfway Gone,Lifehouse
Winner,Jamie Foxx Featuring Justin Timberlake & T .I.
BedRock,Young Money Featuring Lloyd
Say Aah,Trey Songz Featuring Fabolous
Heart Heart Heartbreak,Boys Like Girls
We'll Be A Dream,WE the Kings Featuring Demi Lovato
Not Afraid,Eminem
Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO
My First Kiss,3OH!3 Featuring Ke$ha
The Only Exception,Paramore
Not Myself Tonight,Christina Aguilera
Solo,Iyaz
California Gurls,Katy Perry Featuring Snoop Dogg
Airplanes,B.o.B Featuring Hayley Williams
Your Love Is My Drug,Ke$ha
OMG,Usher Featuring will.i.am
Alejandro,Lady Gaga
Break Your Heart,Taio Cruz Featuring Ludacris
Bulletproof,La Roux
Billionaire,Travie McCoy Featuring Bruno Mars
Cooler Than Me,Mike Posner
Nothin' On You,B.o.B Featuring Bruno Mars
"Hey, Soul Sister",Train
Rock That Body,The Black Eyed Peas
Impossible,Shontelle
In My Head,Jason Derulo
Breakeven,The Script
Rude Boy,Rihanna
Can't Be Tamed,Miley Cyrus
Young Forever,Jay-Z + Mr. Hudson
Ridin' Solo,Jason Derulo
My First Kiss,3OH!3 Featuring Ke$ha
Haven't Met You Yet,Michael Buble
Somebody To Love,Justin Bieber Featuring Usher
Find Your Love,Drake
I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne"
I Like It,Enrique Iglesias Featuring Pitbull
Not Afraid,Eminem
This Afternoon,Nickelback
We'll Be A Dream,WE the Kings Featuring Demi Lovato
If We Ever Meet Again,Timbaland Featuring Katy Perry
Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO
The Only Exception,Paramore
Dynamite,Taio Cruz
Kissin U,Miranda Cosgrove
Beautiful Monster,Ne-Yo
You Look Better When I'm Drunk,The White Tie Affair
Heart Heart Heartbreak,Boys Like Girls
Say Aah,Trey Songz Featuring Fabolous
Halfway Gone,Lifehouse
The Perfect Mistake,Cartel
Eenie Meenie,Sean Kingston & Justin Bieber
California Gurls,Katy Perry Featuring Snoop Dogg
Airplanes,B.o.B Featuring Hayley Williams
Billionaire,Travie McCoy Featuring Bruno Mars
Cooler Than Me,Mike Posner
Love The Way You Lie,Eminem Featuring Rihanna
OMG,Usher Featuring will.i.am
Ridin' Solo,Jason Derulo
Bulletproof,La Roux
Dynamite,Taio Cruz
Impossible,Shontelle
Find Your Love,Drake
Your Love Is My Drug,Ke$ha
I Like It,Enrique Iglesias Featuring Pitbull
Break Your Heart,Taio Cruz Featuring Ludacris
My First Kiss,3OH!3 Featuring Ke$ha
Alejandro,Lady Gaga
The Only Exception,Paramore
DJ Got Us Fallin' In Love,Usher Featuring Pitbull
"Hey, Soul Sister",Train
Misery,Maroon 5
Not Afraid,Eminem
Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO
