Title,Artist
We Still In This B****,B.o.B Featuring T.I. & Juicy J
Trust And Believe,Keyshia Cole
Brand New Me,Alicia Keys
Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert
Do You...,Miguel
Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton
Simply Amazing,Trey Songz
Wing$,Macklemore & Ryan Lewis
Hate Bein' Sober,Chief Keef Featuring 50 Cent & Wiz Khalifa
"Bitch, Don't Kill My Vibe",Kendrick Lamar
Wild For The Night,A$AP Rocky Featuring Skrillex
You & I,Avant Featuring KeKe Wyatt
Millions,Pusha T Featuring Rick Ross
My Love Is All I Have,Charlie Wilson
Backseat Freestyle,Kendrick Lamar
Kisses Down Low,Kelly Rowland
Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz
Suit & Tie,Justin Timberlake Featuring JAY Z
Started From The Bottom,Drake
Love Me,Lil Wayne Featuring Drake & Future
F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar"
Pour It Up,Rihanna
Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton
Girl On Fire,Alicia Keys Featuring Nicki Minaj
Poetic Justice,Kendrick Lamar Featuring Drake
Bad,Wale Featuring Tiara Thomas Or Rihanna
Bugatti,Ace Hood Featuring Future & Rick Ross
Diamonds,Rihanna
All Gold Everything,Trinidad James
Adorn,Miguel
Power Trip,J. Cole Featuring Miguel
Swimming Pools (Drank),Kendrick Lamar
Loveeeeeee Song,Rihanna Featuring Future
R.I.P.,Young Jeezy Featuring 2 Chainz
Next To Me,Emeli Sande
I'm Different,2 Chainz
Pusher Love Girl,Justin Timberlake
Molly,"Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall"
Love And War,Tamar Braxton
Neva End,Future
Kisses Down Low,Kelly Rowland
We Still In This B****,B.o.B Featuring T.I. & Juicy J
Battle Scars,Lupe Fiasco & Guy Sebastian
Rich As F**k,Lil Wayne Featuring 2 Chainz
Show Out,Juicy J Featuring Big Sean & Young Jeezy
Wop,J. Dash
"Bitch, Don't Kill My Vibe",Kendrick Lamar
Karate Chop (Remix),Future Featuring Lil Wayne
Freaks,French Montana Featuring Nicki Minaj
Dope,Tyga Featuring Rick Ross
Love Sosa,Chief Keef
That Girl,Justin Timberlake
Don't Hold The Wall,Justin Timberlake
Strawberry Bubblegum,Justin Timberlake
Let The Groove Get In,Justin Timberlake
Tunnel Vision,Justin Timberlake
Right Here,Justin Bieber Featuring Drake
Wild For The Night,A$AP Rocky Featuring Skrillex
Blue Ocean Floor,Justin Timberlake
Simply Amazing,Trey Songz
Spaceship Coupe,Justin Timberlake
Ready,Fabolous Featuring Chris Brown
So Many Girls,"DJ Drama Featuring Wale, Tyga & Roscoe Dash"
Immortal,Kid Cudi
Fumble,Trey Songz
Wing$,Macklemore & Ryan Lewis
Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton
Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz
Suit & Tie,Justin Timberlake Featuring JAY Z
Started From The Bottom,Drake
Love Me,Lil Wayne Featuring Drake & Future
Power Trip,J. Cole Featuring Miguel
Bad,Wale Featuring Tiara Thomas Or Rihanna
Pour It Up,Rihanna
F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar"
Bugatti,Ace Hood Featuring Future & Rick Ross
Next To Me,Emeli Sande
Fine China,Chris Brown
Poetic Justice,Kendrick Lamar Featuring Drake
Adorn,Miguel
Rich As F**k,Lil Wayne Featuring 2 Chainz
"Bitch, Don't Kill My Vibe",Kendrick Lamar
Girl On Fire,Alicia Keys Featuring Nicki Minaj
Diamonds,Rihanna
Loveeeeeee Song,Rihanna Featuring Future
Battle Scars,Lupe Fiasco & Guy Sebastian
We Still In This B****,B.o.B Featuring T.I. & Juicy J
Love And War,Tamar Braxton
Molly,"Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall"
Swimming Pools (Drank),Kendrick Lamar
R.I.P.,Young Jeezy Featuring 2 Chainz
Kisses Down Low,Kelly Rowland
High School,Nicki Minaj Featuring Lil Wayne
U.O.E.N.O.,Rocko Featuring Future & Rick Ross
How Many Drinks?,Miguel
Karate Chop (Remix),Future Featuring Lil Wayne
I Hit It First,Ray J Featuring Bob
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell
Show Out,Juicy J Featuring Big Sean & Young Jeezy
Wild For The Night,A$AP Rocky Featuring Skrillex
Beat It,Sean Kingston Featuring Chris Brown & Wiz Khalifa
Freaks,French Montana Featuring Nicki Minaj
Ready,Fabolous Featuring Chris Brown
Lose To Win,Fantasia
Dope,Tyga Featuring Rick Ross
Crickets,Drop City Yacht Club Featuring Jeremih
Body Party,Ciara
No New Friends (SFTB Remix),"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne"
Gangsta,Kat Dahlia
Pusher Love Girl,Justin Timberlake
Wing$,Macklemore & Ryan Lewis
Take Me To The King,Tamela Mann
All The Time,Jeremih Featuring Lil Wayne & Natasha Mosley
Leggo,B. Smyth Featuring 2 Chainz
I Like It,Sevyn Streeter
Switch Up,Big Sean Featuring Common
Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton
Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell
Started From The Bottom,Drake
#Beautiful,Mariah Carey Featuring Miguel
Power Trip,J. Cole Featuring Miguel
Suit & Tie,Justin Timberlake Featuring JAY Z
Love Me,Lil Wayne Featuring Drake & Future
Next To Me,Emeli Sande
Bad,Wale Featuring Tiara Thomas Or Rihanna
"Bitch, Don't Kill My Vibe",Kendrick Lamar
Fine China,Chris Brown
Bugatti,Ace Hood Featuring Future & Rick Ross
U.O.E.N.O.,Rocko Featuring Future & Rick Ross
Rich As F**k,Lil Wayne Featuring 2 Chainz
Body Party,Ciara
No New Friends (SFTB Remix),"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne"
F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar"
Pour It Up,Rihanna
We Still In This B****,B.o.B Featuring T.I. & Juicy J
Poetic Justice,Kendrick Lamar Featuring Drake
Adorn,Miguel
Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert
Diamonds,Rihanna
Beat It,Sean Kingston Featuring Chris Brown & Wiz Khalifa
High School,Nicki Minaj Featuring Lil Wayne
Wild For The Night,A$AP Rocky Featuring Skrillex
How Many Drinks?,Miguel
Tapout,"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj"
Kisses Down Low,Kelly Rowland
Molly,"Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall"
Karate Chop (Remix),Future Featuring Lil Wayne
I Am Beautiful,Candice Glover
Ready,Fabolous Featuring Chris Brown
R.I.P.,Young Jeezy Featuring 2 Chainz
Crickets,Drop City Yacht Club Featuring Jeremih
Freaks,French Montana Featuring Nicki Minaj
Show Out,Juicy J Featuring Big Sean & Young Jeezy
Work,A$AP Ferg
Gangsta,Kat Dahlia
Memories Back Then,"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens"
Leggo,B. Smyth Featuring 2 Chainz
Lose To Win,Fantasia
Fire We Make,Alicia Keys Duet With Maxwell
Dope,Tyga Featuring Rick Ross
Take Me To The King,Tamela Mann
Wing$,Macklemore & Ryan Lewis
I Hit It First,Ray J Featuring Bob
Without Me,Fantasia Featuring Kelly Rowland & Missy Elliott
I Like It,Sevyn Streeter
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell
Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton
#Beautiful,Mariah Carey Featuring Miguel
Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz
Power Trip,J. Cole Featuring Miguel
Bad,Wale Featuring Tiara Thomas Or Rihanna
Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert
U.O.E.N.O.,Rocko Featuring Future & Rick Ross
No New Friends (SFTB Remix),"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne"
Body Party,Ciara
Rich As F**k,Lil Wayne Featuring 2 Chainz
"Bitch, Don't Kill My Vibe",Kendrick Lamar
Started From The Bottom,Drake
Suit & Tie,Justin Timberlake Featuring JAY Z
Next To Me,Emeli Sande
Love Me,Lil Wayne Featuring Drake & Future
New Slaves,Kanye West
Tapout,"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj"
Beat It,Sean Kingston Featuring Chris Brown & Wiz Khalifa
Fine China,Chris Brown
Black Skinhead,Kanye West
We Still In This B****,B.o.B Featuring T.I. & Juicy J
We Own It (Fast & Furious),2 Chainz & Wiz Khalifa
F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar"
Crooked Smile,J. Cole Featuring TLC
High School,Nicki Minaj Featuring Lil Wayne
How Many Drinks?,Miguel
Blood On The Leaves,Kanye West
Ain't Worried About Nothin,French Montana
LoveHate Thing,Wale Featuring Sam Dew
Bound 2,Kanye West
Hold My Liquor,Kanye West
Watching Movies,Mac Miller
HeadBand,B.o.B Featuring 2 Chainz
Ready,Fabolous Featuring Chris Brown
Molly,"Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall"
I Am A God (Featuring God),Kanye West
On Sight,Kanye West
Work,A$AP Ferg
Kisses Down Low,Kelly Rowland
Memories Back Then,"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens"
The One,Tamar Braxton
I'm In It,Kanye West
Don't Think They Know,Chris Brown Featuring Aaliyah
Without Me,Fantasia Featuring Kelly Rowland & Missy Elliott
Fire We Make,Alicia Keys Duet With Maxwell
Karate Chop (Remix),Future Featuring Lil Wayne
Bubble Butt,"Major Lazer Featuring Bruno Mars, Tyga & Mystic"
Forbidden Fruit,J. Cole Featuring Kendrick Lamar
Send It Up,Kanye West
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell
Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton
Holy Grail,Jay Z Featuring Justin Timberlake
Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert
U.O.E.N.O.,Rocko Featuring Future & Rick Ross
Power Trip,J. Cole Featuring Miguel
Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz
Body Party,Ciara
Bad,Wale Featuring Tiara Thomas Or Rihanna
Don't Drop That Thun Thun!,The FiNATTiCZ
#Beautiful,Mariah Carey Featuring Miguel
Take Back The Night,Justin Timberlake
Tapout,"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj"
Rich As F**k,Lil Wayne Featuring 2 Chainz
Wop,J. Dash
Suit & Tie,Justin Timberlake Featuring JAY Z
No New Friends (SFTB Remix),"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne"
Crooked Smile,J. Cole Featuring TLC
Started From The Bottom,Drake
"Bitch, Don't Kill My Vibe",Kendrick Lamar
Tom Ford,JAY-Z
Red Nose,Sage The Gemini
Beat It,Sean Kingston Featuring Chris Brown & Wiz Khalifa
Love Me,Lil Wayne Featuring Drake & Future
Bubble Butt,"Major Lazer Featuring Bruno Mars, Tyga & Mystic"
Ain't Worried About Nothin,French Montana
F*ckwithmeyouknowigotit,Jay Z Featuring Rick Ross
I'm Out,Ciara Featuring Nicki Minaj
How Many Drinks?,Miguel
Feds Watching,2 Chainz Featuring Pharrell
HeadBand,B.o.B Featuring 2 Chainz
LoveHate Thing,Wale Featuring Sam Dew
Type Of Way,Rich Homie Quan
Fine China,Chris Brown
We Own It (Fast & Furious),2 Chainz & Wiz Khalifa
Gas Pedal,Sage The Gemini Featuring IamSu!
Without Me,Fantasia Featuring Kelly Rowland & Missy Elliott
Don't Think They Know,Chris Brown Featuring Aaliyah
Black Skinhead,Kanye West
High School,Nicki Minaj Featuring Lil Wayne
Oceans,Jay Z Featuring Frank Ocean
The One,Tamar Braxton
Versace,Migos
Somebody Else,Mario Featuring Nicki Minaj
Part II (On The Run),Jay Z Featuring Beyonce
Beware,Big Sean Featuring Lil Wayne & Jhene Aiko
Memories Back Then,"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens"
Work,A$AP Ferg
Picasso Ba,'
Shabba,A$AP Ferg Featuring A$AP Rocky
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell
Holy Grail,Jay Z Featuring Justin Timberlake
Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert
"Hold On, We're Going Home",Drake Featuring Majid Jordan
Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton
Gas Pedal,Sage The Gemini Featuring IamSu!
Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz
Power Trip,J. Cole Featuring Miguel
Take Back The Night,Justin Timberlake
Body Party,Ciara
Crooked Smile,J. Cole Featuring TLC
Beware,Big Sean Featuring Lil Wayne & Jhene Aiko
Love More,Chris Brown Featuring Nicki Minaj
U.O.E.N.O.,Rocko Featuring Future & Rick Ross
Type Of Way,Rich Homie Quan
Don't Drop That Thun Thun!,The FiNATTiCZ
Bad,Wale Featuring Tiara Thomas Or Rihanna
Tapout,"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj"
Red Nose,Sage The Gemini
Feds Watching,2 Chainz Featuring Pharrell
HeadBand,B.o.B Featuring 2 Chainz
Suit & Tie,Justin Timberlake Featuring JAY Z
Ain't Worried About Nothin,French Montana
"Bitch, Don't Kill My Vibe",Kendrick Lamar
How Many Drinks?,Miguel
Tom Ford,JAY-Z
Give It 2 U,Robin Thicke Featuring Kendrick Lamar
No New Friends (SFTB Remix),"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne"
F*ckwithmeyouknowigotit,Jay Z Featuring Rick Ross
#Beautiful,Mariah Carey Featuring Miguel
Helluva Night,Ludacris
LoveHate Thing,Wale Featuring Sam Dew
Beat It,Sean Kingston Featuring Chris Brown & Wiz Khalifa
I Luv This Sh*t,August Alsina Featuring Trinidad James
Act Right,Yo Gotti Featuring Jeezy & YG
Versace,Migos
V.S.O.P.,K. Michelle
Without Me,Fantasia Featuring Kelly Rowland & Missy Elliott
Memories Back Then,"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens"
Shabba,A$AP Ferg Featuring A$AP Rocky
The One,Tamar Braxton
Work,A$AP Ferg
m.A.A.d City,Kendrick Lamar Featuring MC Eiht
Bubble Butt,"Major Lazer Featuring Bruno Mars, Tyga & Mystic"
I'm Out,Ciara Featuring Nicki Minaj
Somebody Else,Mario Featuring Nicki Minaj
Live For,The Weeknd Featuring Drake
Bounce It,Juicy J Featuring Wale & Trey Songz
Black Skinhead,Kanye West
Collard Greens,ScHoolboy Q Featuring Kendrick Lamar
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell
Holy Grail,Jay Z Featuring Justin Timberlake
"Hold On, We're Going Home",Drake Featuring Majid Jordan
Berzerk,Eminem
Lolly,Maejor Ali Featuring Juicy J & Justin Bieber
Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert
Crooked Smile,J. Cole Featuring TLC
Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton
Give It 2 U,Robin Thicke Featuring Kendrick Lamar
Love More,Chris Brown Featuring Nicki Minaj
Beware,Big Sean Featuring Lil Wayne & Jhene Aiko
Gas Pedal,Sage The Gemini Featuring IamSu!
Wu-Tang Forever,Drake
TKO,Justin Timberlake
Type Of Way,Rich Homie Quan
Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz
Power Trip,J. Cole Featuring Miguel
Body Party,Ciara
Take Back The Night,Justin Timberlake
Red Nose,Sage The Gemini
Suit & Tie,Justin Timberlake Featuring JAY Z
I Luv This Sh*t,August Alsina Featuring Trinidad James
Tom Ford,JAY-Z
HeadBand,B.o.B Featuring 2 Chainz
U.O.E.N.O.,Rocko Featuring Future & Rick Ross
Honest,Future
Feds Watching,2 Chainz Featuring Pharrell
Show Me,Kid Ink Featuring Chris Brown
Bounce It,Juicy J Featuring Wale & Trey Songz
White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis
V.S.O.P.,K. Michelle
Don't Drop That Thun Thun!,The FiNATTiCZ
Act Right,Yo Gotti Featuring Jeezy & YG
FDB,Young Dro
F*ckwithmeyouknowigotit,Jay Z Featuring Rick Ross
Ain't Worried About Nothin,French Montana
Up Down (Do This All Day),T-Pain Featuring B.o.B
It Won't Stop,Sevyn Streeter Featuring Chris Brown
Versace,Migos
Without Me,Fantasia Featuring Kelly Rowland & Missy Elliott
My Hitta,YG Featuring Jeezy & Rich Homie Quan
The One,Tamar Braxton
All Of Me,John Legend
m.A.A.d City,Kendrick Lamar Featuring MC Eiht
Work,A$AP Ferg
Collard Greens,ScHoolboy Q Featuring Kendrick Lamar
Shabba,A$AP Ferg Featuring A$AP Rocky
23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J"
Levels,Meek Mill
I'm Out,Ciara Featuring Nicki Minaj
"Hold On, We're Going Home",Drake Featuring Majid Jordan
Rap God,Eminem
Holy Grail,Jay Z Featuring Justin Timberlake
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell
23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J"
Berzerk,Eminem
My Hitta,YG Featuring Jeezy & Rich Homie Quan
Love More,Chris Brown Featuring Nicki Minaj
Survival,Eminem
Crooked Smile,J. Cole Featuring TLC
Gas Pedal,Sage The Gemini Featuring IamSu!
Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton
Give It 2 U,Robin Thicke Featuring Kendrick Lamar
All Me,Drake Featuring 2 Chainz & Big Sean
Beware,Big Sean Featuring Lil Wayne & Jhene Aiko
I Luv This Sh*t,August Alsina Featuring Trinidad James
Type Of Way,Rich Homie Quan
Honest,Future
TKO,Justin Timberlake
Red Nose,Sage The Gemini
White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis
Tom Ford,JAY-Z
It Won't Stop,Sevyn Streeter Featuring Chris Brown
Power Trip,J. Cole Featuring Miguel
Bounce It,Juicy J Featuring Wale & Trey Songz
Pound Cake / Paris Morton Music 2,Drake Featuring JAY-Z
V.S.O.P.,K. Michelle
Collard Greens,ScHoolboy Q Featuring Kendrick Lamar
All Of Me,John Legend
The Language,Drake
Old School Love,Lupe Fiasco Featuring Ed Sheeran
FDB,Young Dro
F*ckwithmeyouknowigotit,Jay Z Featuring Rick Ross
From Time,Drake Featuring Jhene Aiko
I Wanna Be With You,"DJ Khaled Featuring Nicki Minaj, Rick Ross & Future"
Furthest Thing,Drake
Feds Watching,2 Chainz Featuring Pharrell
Take Back The Night,Justin Timberlake
Act Right,Yo Gotti Featuring Jeezy & YG
Lolly,Maejor Ali Featuring Juicy J & Justin Bieber
Don't Drop That Thun Thun!,The FiNATTiCZ
Wu-Tang Forever,Drake
Too Much,Drake
Used 2,2 Chainz
My Story,R. Kelly Featuring 2 Chainz
Versace,Migos
Shabba,A$AP Ferg Featuring A$AP Rocky
Hot Sugar,Tamar Braxton
Worst Behavior,Drake
Own It,Drake
The Monster,Eminem Featuring Rihanna
"Hold On, We're Going Home",Drake Featuring Majid Jordan
23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J"
Holy Grail,Jay Z Featuring Justin Timberlake
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell
White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis
My Hitta,YG Featuring Jeezy & Rich Homie Quan
Love More,Chris Brown Featuring Nicki Minaj
TKO,Justin Timberlake
It Won't Stop,Sevyn Streeter Featuring Chris Brown
Gas Pedal,Sage The Gemini Featuring IamSu!
All Me,Drake Featuring 2 Chainz & Big Sean
PYD,Justin Bieber Featuring R. Kelly
Berzerk,Eminem
Tom Ford,JAY-Z
I Luv This Sh*t,August Alsina Featuring Trinidad James
Rap God,Eminem
Beware,Big Sean Featuring Lil Wayne & Jhene Aiko
Show Me,Kid Ink Featuring Chris Brown
All Of Me,John Legend
Crooked Smile,J. Cole Featuring TLC
Honest,Future
Red Nose,Sage The Gemini
Bound 2,Kanye West
Type Of Way,Rich Homie Quan
Bounce It,Juicy J Featuring Wale & Trey Songz
Survival,Eminem
The Language,Drake
Up Down (Do This All Day),T-Pain Featuring B.o.B
Collard Greens,ScHoolboy Q Featuring Kendrick Lamar
Pound Cake / Paris Morton Music 2,Drake Featuring JAY-Z
Old School Love,Lupe Fiasco Featuring Ed Sheeran
V.S.O.P.,K. Michelle
FDB,Young Dro
Real And True,Future Featuring Miley Cyrus & Mr Hudson
My Story,R. Kelly Featuring 2 Chainz
Clappers,Wale Featuring Nicki Minaj & Juicy J
Used 2,2 Chainz
Shabba,A$AP Ferg Featuring A$AP Rocky
F*ckwithmeyouknowigotit,Jay Z Featuring Rick Ross
Worst Behavior,Drake
Act Right,Yo Gotti Featuring Jeezy & YG
I Wanna Be With You,"DJ Khaled Featuring Nicki Minaj, Rick Ross & Future"
Paranoid,Ty Dolla $ign Featuring B.o.B
Lolly,Maejor Ali Featuring Juicy J & Justin Bieber
My Kind Of Love,Emeli Sande
Headlights,Eminem Featuring Nate Ruess
All The Way Home,Tamar Braxton
Give It 2 U,Robin Thicke Featuring Kendrick Lamar
No Games,Rick Ross Featuring Future
Make Me Proud,Drake Featuring Nicki Minaj
Lotus Flower Bomb,Wale Featuring Miguel
Party,Beyonce Featuring Andre 3000
Dance (A$$),Big Sean Featuring Nicki Minaj
Ni**as in Paris,Jay Z Kanye West
You The Boss,Rick Ross Featuring Nicki Minaj
I Do,Young Jeezy Featuring Jay-Z & Andre 3000
The Motto,Drake Featuring Lil Wayne
Can't Get Enough,J. Cole Featuring Trey Songz
Strip,Chris Brown Featuring Kevin K-MAC McCall
Stay,Tyrese
Rack City,Tyga
Love On Top,Beyonce
Gotta Have It,Jay Z Kanye West
Countdown,Beyonce
That Way,Wale Featuring Jeremih & Rick Ross
Round Of Applause,Waka Flocka Flame Featuring Drake
Love After War,Robin Thicke
Do It Like You,Diggy Featuring Jeremih
Fool For You,Cee Lo Green Featuring Melanie Fiona or Phillip Bailey
Mr. Wrong,Mary J. Blige Featuring Drake
She Will,Lil Wayne Featuring Drake
4 AM,Melanie Fiona
Headlines,Drake
Until It's Gone,Monica
Stay Together,Ledisi Featuring Jaheim
Work Out,J. Cole
Sex Ain't Better Than Love,Trey Songz
Drank In My Cup,Kirko Bangz
Thank You,Estelle
5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen
So Gone (What My Mind Says),Jill Scott Featuring Paul Wall
Woo,Anthony Hamilton
Wet The Bed,Chris Brown Featuring Ludacris
Life Of The Party,Charlie Wilson
Take Care,Drake Featuring Rihanna
Talk That Talk,Rihanna Featuring Jay-Z
Sure Thing,Miguel
If It's Love,Kem Featuring Chrisette Michele
So In Love,Jill Scott Featuring Anthony Hamilton
Body 2 Body,Ace Hood Featuring Chris Brown
Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash
Yes,Musiq Soulchild
Motivation,Kelly Rowland Featuring Lil Wayne
House Party,Meek Mill Featuring Young Chris
Real Love,Eric Benet
25/8,Mary J. Blige
Magic,Future Featuring T.I.
I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne"
Girls Talkin Bout,Mindless Behavior
The Motto,Drake Featuring Lil Wayne
Love On Top,Beyonce
Lotus Flower Bomb,Wale Featuring Miguel
Make Me Proud,Drake Featuring Nicki Minaj
Strip,Chris Brown Featuring Kevin K-MAC McCall
Rack City,Tyga
I Do,Young Jeezy Featuring Jay-Z & Andre 3000
Party,Beyonce Featuring Andre 3000
Can't Get Enough,J. Cole Featuring Trey Songz
Sex Ain't Better Than Love,Trey Songz
4 AM,Melanie Fiona
Mr. Wrong,Mary J. Blige Featuring Drake
Dance (A$$),Big Sean Featuring Nicki Minaj
Talk That Talk,Rihanna Featuring Jay-Z
Stay,Tyrese
Do It Like You,Diggy Featuring Jeremih
Ni**as in Paris,Jay Z Kanye West
You The Boss,Rick Ross Featuring Nicki Minaj
Drank In My Cup,Kirko Bangz
Gotta Have It,Jay Z Kanye West
Love After War,Robin Thicke
Thank You,Estelle
Countdown,Beyonce
Woo,Anthony Hamilton
Magic,Future Featuring T.I.
Fool For You,Cee Lo Green Featuring Melanie Fiona or Phillip Bailey
